sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at,sample_id,class_idx,folder_name,file,label_slug,label_key
ce799f62ba,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1t91tQix0XYvQYFaHWvF6XSv7llBMEW6h/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_ce799f62ba.npz,https://drive.google.com/file/d/1t91tQix0XYvQYFaHWvF6XSv7llBMEW6h/view,,2026-05-15T07:06:01.340021Z,ce799f62ba,10,class_d_a447f40e,sample_ce799f62ba.npz,d,vn/bang-chu-cai/d
83a9da38a6,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/1SJI5sdeOSsPNN34fT5YZHDkO2kovGtgM/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_83a9da38a6.npz,https://drive.google.com/file/d/1SJI5sdeOSsPNN34fT5YZHDkO2kovGtgM/view,,2026-05-14T15:38:04.051354Z,83a9da38a6,10,class_d_a447f40e,sample_83a9da38a6.npz,d,vn/bang-chu-cai/d
767b77dce2,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/1iHmYY1PeSj7kkk9JlXosnUbEcjOHvF3T/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_767b77dce2.npz,https://drive.google.com/file/d/1iHmYY1PeSj7kkk9JlXosnUbEcjOHvF3T/view,,2026-05-14T15:39:53.729183Z,767b77dce2,10,class_d_a447f40e,sample_767b77dce2.npz,d,vn/bang-chu-cai/d
e4754f50c6,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/1nkUsJknEJp1uSWlwBy86FWoNey2St6xO/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_e4754f50c6.npz,https://drive.google.com/file/d/1nkUsJknEJp1uSWlwBy86FWoNey2St6xO/view,,2026-05-14T15:49:54.337569Z,e4754f50c6,10,class_d_a447f40e,sample_e4754f50c6.npz,d,vn/bang-chu-cai/d
d51477111c,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/178z26HU0i5cB8gg0SO3YyvHk9EsHE4FV/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_d51477111c.npz,https://drive.google.com/file/d/178z26HU0i5cB8gg0SO3YyvHk9EsHE4FV/view,,2026-05-14T15:40:09.308001Z,d51477111c,10,class_d_a447f40e,sample_d51477111c.npz,d,vn/bang-chu-cai/d
42fee3d866,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/14e3N4ciAGt6epoGEct97DdsZygAF-73H/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_42fee3d866.npz,https://drive.google.com/file/d/14e3N4ciAGt6epoGEct97DdsZygAF-73H/view,,2026-05-14T15:39:08.700308Z,42fee3d866,10,class_d_a447f40e,sample_42fee3d866.npz,d,vn/bang-chu-cai/d
2c037ed07c,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/1XHt3PV_uwXNFnHTV6nHcK3_1v5xm5cdk/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_2c037ed07c.npz,https://drive.google.com/file/d/1XHt3PV_uwXNFnHTV6nHcK3_1v5xm5cdk/view,,2026-05-14T15:50:52.631357Z,2c037ed07c,10,class_d_a447f40e,sample_2c037ed07c.npz,d,vn/bang-chu-cai/d
822eb2ae1c,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/18gsFwOMNH5r6JH0j76O6uqdowoIHLMdZ/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_822eb2ae1c.npz,https://drive.google.com/file/d/18gsFwOMNH5r6JH0j76O6uqdowoIHLMdZ/view,,2026-05-15T07:06:24.217611Z,822eb2ae1c,10,class_d_a447f40e,sample_822eb2ae1c.npz,d,vn/bang-chu-cai/d
cd71cd35c5,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/1RVu3MESxgzjAm5ld0jXtuAiteO4Pvdn6/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_cd71cd35c5.npz,https://drive.google.com/file/d/1RVu3MESxgzjAm5ld0jXtuAiteO4Pvdn6/view,,2026-05-14T15:51:32.760465Z,cd71cd35c5,10,class_d_a447f40e,sample_cd71cd35c5.npz,d,vn/bang-chu-cai/d
f894d1cd2e,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/1p9SHHLzpg0Lik1wO0ChWsVlfutjlQyR_/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_f894d1cd2e.npz,https://drive.google.com/file/d/1p9SHHLzpg0Lik1wO0ChWsVlfutjlQyR_/view,,2026-05-14T15:50:21.644967Z,f894d1cd2e,10,class_d_a447f40e,sample_f894d1cd2e.npz,d,vn/bang-chu-cai/d
831589bb26,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/196DLwGkTCOBgMrbpPRNPCkDmun9rpeF7/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_831589bb26.npz,https://drive.google.com/file/d/196DLwGkTCOBgMrbpPRNPCkDmun9rpeF7/view,,2026-05-14T15:49:27.773806Z,831589bb26,10,class_d_a447f40e,sample_831589bb26.npz,d,vn/bang-chu-cai/d
d02dad1008,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/14ml03MfbZj2YZP9dq5kiZi4WgxicI192/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_d02dad1008.npz,https://drive.google.com/file/d/14ml03MfbZj2YZP9dq5kiZi4WgxicI192/view,,2026-05-14T15:49:40.741383Z,d02dad1008,10,class_d_a447f40e,sample_d02dad1008.npz,d,vn/bang-chu-cai/d
188aa9e297,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/15enMAos-eQkM9TFF56jfDSGXKGdGSJUM/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_188aa9e297.npz,https://drive.google.com/file/d/15enMAos-eQkM9TFF56jfDSGXKGdGSJUM/view,,2026-05-14T15:37:21.133088Z,188aa9e297,10,class_d_a447f40e,sample_188aa9e297.npz,d,vn/bang-chu-cai/d
bbd4858e46,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/11Hmfu8KbKxShCztBi0fzCpONgZGWAYpH/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_bbd4858e46.npz,https://drive.google.com/file/d/11Hmfu8KbKxShCztBi0fzCpONgZGWAYpH/view,,2026-05-14T15:37:07.281624Z,bbd4858e46,10,class_d_a447f40e,sample_bbd4858e46.npz,d,vn/bang-chu-cai/d
fa1bbedf3d,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1vtj25ROmiFoq9_AkYVjJQIx2bAB7T9cK/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_fa1bbedf3d.npz,https://drive.google.com/file/d/1vtj25ROmiFoq9_AkYVjJQIx2bAB7T9cK/view,,2026-05-15T07:06:12.998528Z,fa1bbedf3d,10,class_d_a447f40e,sample_fa1bbedf3d.npz,d,vn/bang-chu-cai/d
96e1a0a6e1,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Trân,1778824957715,,,60,0,None,https://drive.google.com/file/d/1r2_SE8ysoAnODuU2MlbS49_HjTt8shfQ/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_96e1a0a6e1.npz,https://drive.google.com/file/d/1r2_SE8ysoAnODuU2MlbS49_HjTt8shfQ/view,,2026-05-15T07:05:50.034546Z,96e1a0a6e1,10,class_d_a447f40e,sample_96e1a0a6e1.npz,d,vn/bang-chu-cai/d
1dd83f1a3b,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,Hoàng Anh,1778773741460,,,60,0,None,https://drive.google.com/file/d/1V_xf5SwImoVJsk-D6RMYj4js1XQG6Qm_/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_1dd83f1a3b.npz,https://drive.google.com/file/d/1V_xf5SwImoVJsk-D6RMYj4js1XQG6Qm_/view,,2026-05-14T15:50:07.953989Z,1dd83f1a3b,10,class_d_a447f40e,sample_1dd83f1a3b.npz,d,vn/bang-chu-cai/d
fd8604afd1,a447f40e-4e68-42c2-b20d-08ac5b12c451,d,D,vn,bang-chu-cai,camera,ha,1778772990754,,,60,0,None,https://drive.google.com/file/d/1dQCUhKtWdfdCN9NV6l9laj1bL0QXKgcy/view,features/vn/bang-chu-cai/class_d_a447f40e/sample_fd8604afd1.npz,https://drive.google.com/file/d/1dQCUhKtWdfdCN9NV6l9laj1bL0QXKgcy/view,,2026-05-14T15:39:23.950606Z,fd8604afd1,10,class_d_a447f40e,sample_fd8604afd1.npz,d,vn/bang-chu-cai/d
3885b88a22,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Minh,1778824957715,,,60,0,None,https://drive.google.com/file/d/1D-DZS7qzCOvgFTEawcjLEmdDfP0tAzlD/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_3885b88a22.npz,https://drive.google.com/file/d/1D-DZS7qzCOvgFTEawcjLEmdDfP0tAzlD/view,,2026-05-15T07:17:26.256266Z,3885b88a22,11,class_e_c09fc8ba,sample_3885b88a22.npz,e,vn/bang-chu-cai/e
58b05b77e0,c09fc8ba-781d-434a-844c-ab57902e06ed,e,E,vn,bang-chu-cai,camera,Hoàng Anh,1778774409279,,,60,0,None,https://drive.google.com/file/d/17GsR6R5gG9LMkbMVJBhOmLsmYPjsn4I4/view,features/vn/bang-chu-cai/class_e_c09fc8ba/sample_58b05b77e0.npz,https://drive.google.com/file/d/17GsR6R5gG9LMkbMVJBhOmLsmYPjsn4I4/view,,2026-05-14T16:01:01.228541Z,58b05b77e0,11,class_e_c09fc8ba,sample_58b05b77e0.npz,e,vn/bang-chu-cai/e
